priority_rank_global,priority_rank_region,region,OBJECTID,road_name,road_class,land_use,archetype,latitude,longitude,posted_limit_kmh,speed_85th_pct_kmh,safe_system_threshold_kmh,speed_excess_kmh,pct_vehicles_over_limit,final_score,final_grade,score_ci_low,score_ci_high,score_std,grade_uncertain,nilsson_fatality_reduction_pct,economic_benefit_usd_annual,economic_benefit_m_annual,impact_efficiency_index,vlm_pedestrian_infra,vlm_cyclist_infra,vlm_roadside_activity,vlm_vru_exposure,vlm_road_condition,vlm_signage_quality,yolo_pedestrian_count,yolo_moto_count,yolo_vru_ratio,primary_intervention,secondary_intervention
3497.0000,3300.0000,Thailand,19619, ,primary,URBAN,Urban Speedway,16.5391,99.5076,80.0000,104.0000,50.0000,54.0000,70.0000,62.8400,D,57.5700,68.1100,2.6900,False,94.7000,322929,0.3230,169962.6300,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3501.0000,3303.0000,Thailand,17537,Pathum Thani-Bang Pahan Road,primary,URBAN,Urban Speedway,14.4378,100.5357,80.0000,99.0000,50.0000,49.0000,65.0000,60.8100,D,56.1800,65.4400,2.3600,False,93.5000,314605,0.3150,169507.0000,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3503.0000,3305.0000,Thailand,41048, ,secondary,URBAN,Urban Speedway,13.5692,99.7329,90.0000,98.0000,40.0000,58.0000,32.5000,64.2100,D,57.1800,71.2400,3.5900,False,97.2000,218221,0.2180,169294.8000,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3530.0000,3331.0000,Thailand,20094, ,primary,URBAN,Urban Speedway,7.4337,99.6363,90.0000,104.0000,50.0000,54.0000,47.5000,62.2900,D,57.2800,67.3000,2.5600,False,94.7000,309505,0.3100,161959.7100,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3534.0000,3335.0000,Thailand,20221, ,primary,URBAN,Urban Speedway,7.2170,99.6826,90.0000,111.0000,50.0000,61.0000,61.3000,65.5900,D,59.0400,72.1400,3.3400,False,95.9000,326984,0.3270,161314.2600,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3544.0000,3345.0000,Thailand,52473, ,secondary,URBAN,Urban Speedway,14.9417,102.1496,80.0000,94.0000,40.0000,54.0000,42.5000,61.4100,D,56.3500,66.4700,2.5800,False,96.7000,207630,0.2080,159470.0500,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3549.0000,3350.0000,Thailand,54372, ,secondary,URBAN,Urban Speedway,16.0301,103.6878,90.0000,96.0000,40.0000,56.0000,27.5000,62.2600,D,57.3200,67.2000,2.5200,False,97.0000,210833,0.2110,158521.0500,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3554.0000,3355.0000,Thailand,29132, ,primary,URBAN,Urban Speedway,15.5667,102.8323,90.0000,113.0000,50.0000,63.0000,60.0000,67.4500,D,58.2700,76.6300,4.6800,False,96.2000,290238,0.2900,157909.6800,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3558.0000,3359.0000,Thailand,42499, ,secondary,URBAN,Urban Speedway,8.4427,99.8800,90.0000,93.0000,40.0000,53.0000,21.7000,60.4200,D,55.1800,65.6600,2.6800,True,96.6000,205884,0.2060,157644.7200,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3572.0000,3371.0000,Thailand,19618, ,primary,URBAN,Urban Speedway,16.6515,99.5774,90.0000,103.5000,50.0000,53.5000,45.2000,61.4500,D,55.7800,67.1200,2.8900,True,94.5000,300685,0.3010,154118.4000,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3577.0000,3376.0000,Thailand,29871, ,primary,URBAN,Urban Speedway,15.3393,103.2792,80.0000,101.0000,50.0000,51.0000,61.7000,61.6300,D,54.9400,68.3200,3.4100,True,94.0000,281185,0.2810,153317.8800,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3589.0000,3387.0000,Thailand,19700, ,primary,URBAN,Urban Speedway,14.0454,99.5283,90.0000,106.0000,50.0000,56.0000,50.0000,63.9200,D,56.9900,70.8500,3.5300,False,95.0000,281298,0.2810,151724.9200,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3595.0000,3392.0000,Thailand,30441, ,primary,URBAN,Urban Speedway,15.6381,103.7841,80.0000,99.0000,50.0000,49.0000,62.5000,60.8300,D,55.5500,66.1100,2.6900,True,93.5000,275929,0.2760,150863.3100,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3605.0000,3402.0000,Thailand,43910, ,secondary,URBAN,Urban Speedway,17.6717,100.1241,90.0000,98.0000,40.0000,58.0000,32.5000,63.7800,D,57.1700,70.3900,3.3700,False,97.2000,194447,0.1940,148659.7900,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3609.0000,3406.0000,Thailand,21309, ,primary,URBAN,Urban Speedway,8.3766,99.9591,90.0000,101.0000,50.0000,51.0000,37.3000,60.4700,D,55.1700,65.7700,2.7000,True,94.0000,274084,0.2740,148073.4700,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3610.0000,3407.0000,Thailand,22359, ,primary,URBAN,Urban Speedway,14.5957,100.3412,80.0000,101.0000,50.0000,51.0000,60.0000,60.1000,D,56.4900,63.7100,1.8400,False,94.0000,281680,0.2820,148018.9200,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3617.0000,3414.0000,Thailand,7771, ,trunk,URBAN,Urban Speedway,15.8522,100.6059,90.0000,117.0000,60.0000,57.0000,61.7000,62.7400,D,57.0600,68.4200,2.9000,False,93.1000,374404,0.3740,147635.6500,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3623.0000,3420.0000,Thailand,53651, ,secondary,URBAN,Urban Speedway,15.0406,103.0934,90.0000,100.0000,40.0000,60.0000,40.0000,65.8200,D,60.1500,71.4900,2.8900,False,97.4000,189550,0.1900,146937.9800,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3658.0000,3451.0000,Thailand,34820,Yantarakit Koson Road,trunk,URBAN,Urban Speedway,18.2674,100.2382,85.0000,110.5000,60.0000,50.5000,71.1000,60.5300,D,56.2100,64.8500,2.2000,False,91.3000,349724,0.3500,141302.6300,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3660.0000,3453.0000,Thailand,51265, ,secondary,URBAN,Urban Speedway,14.7451,101.4359,90.0000,96.0000,40.0000,56.0000,27.1000,62.0400,D,56.3400,67.7400,2.9100,True,97.0000,189673,0.1900,141020.8200,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3685.0000,3477.0000,Thailand,44544, ,secondary,URBAN,Urban Speedway,16.7714,100.1851,90.0000,98.0000,40.0000,58.0000,28.3000,63.6300,D,55.5800,71.6800,4.1100,True,97.2000,177236,0.1770,137073.4700,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3690.0000,3482.0000,Thailand,29870, ,primary,URBAN,Urban Speedway,15.3392,103.2791,90.0000,105.0000,50.0000,55.0000,47.5000,63.6600,D,56.1400,71.1800,3.8400,False,94.9000,249643,0.2500,136119.4100,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3691.0000,3483.0000,Thailand,42140, ,secondary,URBAN,Urban Speedway,17.1705,99.8819,90.0000,95.0000,40.0000,55.0000,23.3000,60.6400,D,55.8600,65.4200,2.4400,True,96.9000,196066,0.1960,135498.2700,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3711.0000,3501.0000,Thailand,39488, ,secondary,URBAN,Urban Speedway,18.3268,99.3983,90.0000,104.0000,40.0000,64.0000,43.3000,66.1200,D,59.0300,73.2100,3.6200,False,97.8000,173511,0.1740,132958.6200,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3726.0000,3514.0000,Thailand,22576, ,primary,URBAN,Urban Speedway,15.8692,100.2886,90.0000,109.0000,50.0000,59.0000,45.0000,63.3200,D,55.3500,71.2900,4.0700,False,95.6000,261244,0.2610,131080.7800,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3741.0000,3528.0000,Thailand,27970, ,primary,URBAN,Urban Speedway,14.9929,102.2023,90.0000,101.0000,50.0000,51.0000,45.0000,60.7200,D,56.3100,65.1300,2.2500,True,94.0000,241901,0.2420,128602.3400,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3750.0000,3536.0000,Thailand,45775, ,secondary,URBAN,Urban Speedway,6.6594,100.3343,90.0000,95.0000,40.0000,55.0000,25.0000,61.5000,D,55.2900,67.7100,3.1700,True,96.9000,167877,0.1680,127663.1200,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3760.0000,3546.0000,Thailand,23208, ,primary,URBAN,Urban Speedway,14.3128,100.4180,80.0000,100.0000,50.0000,50.0000,61.7000,60.3400,D,53.2400,67.4400,3.6200,True,93.8000,234683,0.2350,126445.5800,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3795.0000,3579.0000,Thailand,42730, ,secondary,URBAN,Urban Speedway,19.1556,99.9530,90.0000,97.0000,40.0000,57.0000,28.3000,64.4100,D,56.6500,72.1700,3.9600,False,97.1000,148805,0.1490,121572.7100,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3808.0000,3592.0000,Thailand,31379, ,primary,URBAN,Urban Speedway,15.1441,104.8460,90.0000,102.0000,50.0000,52.0000,40.0000,60.2200,D,54.9600,65.4800,2.6900,True,94.2000,222573,0.2230,118515.9700,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3823.0000,3607.0000,Thailand,19716, ,primary,URBAN,Urban Speedway,14.0413,99.5349,80.0000,100.0000,50.0000,50.0000,67.5000,61.1800,D,54.8600,67.5000,3.2200,True,93.8000,216011,0.2160,116889.0700,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3826.0000,3610.0000,Thailand,20095, ,primary,URBAN,Urban Speedway,7.4337,99.6365,90.0000,105.0000,50.0000,55.0000,47.5000,62.3300,D,57.3800,67.2800,2.5200,False,94.9000,223082,0.2230,116735.7400,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3833.0000,3617.0000,Thailand,11814, ,trunk,URBAN,Urban Speedway,13.7458,101.4684,60.0000,113.0000,60.0000,53.0000,100.0000,60.1400,D,52.5600,67.7200,3.8700,True,92.0000,278784,0.2790,115057.3700,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3845.0000,3629.0000,Thailand,53258, ,secondary,URBAN,Urban Speedway,16.4075,102.7639,90.0000,98.0000,40.0000,58.0000,32.5000,63.9900,D,57.9000,70.0800,3.1000,False,97.2000,145093,0.1450,112649.8400,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3853.0000,3637.0000,Thailand,52405, ,secondary,URBAN,Urban Speedway,12.6862,102.0945,66.0000,113.6667,40.0000,73.7000,48.1000,61.0100,D,54.2500,67.7700,3.4500,True,98.5000,141484,0.1410,112110.9400,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3863.0000,3647.0000,Thailand,21992, ,primary,URBAN,Urban Speedway,15.4243,100.1223,90.0000,107.0000,50.0000,57.0000,52.5000,64.1500,D,58.0600,70.2400,3.1100,False,95.2000,208580,0.2090,111361.4500,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3867.0000,3651.0000,Thailand,48349, ,secondary,URBAN,Urban Speedway,17.0711,100.8275,90.0000,96.0000,40.0000,56.0000,27.5000,61.7200,D,56.4300,67.0100,2.7000,True,97.0000,155673,0.1560,111036.3800,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3887.0000,3669.0000,Thailand,16072,Phahon Yothin Road,trunk,URBAN,Urban Speedway,16.3197,99.6534,90.0000,111.0000,60.0000,51.0000,62.5000,60.9700,D,56.9700,64.9700,2.0400,False,91.5000,266375,0.2660,108680.1300,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3890.0000,3672.0000,Thailand,50630, ,secondary,URBAN,Urban Speedway,12.8204,101.2210,90.0000,94.0000,40.0000,54.0000,22.5000,61.1400,D,54.7800,67.5000,3.2500,True,96.7000,136736,0.1370,108520.6300,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3906.0000,3686.0000,Thailand,52461, ,secondary,URBAN,Urban Speedway,14.9334,102.1425,90.0000,98.0000,40.0000,58.0000,30.0000,64.0700,D,59.4900,68.6500,2.3300,False,97.2000,132767,0.1330,106043.9300,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3915.0000,3695.0000,Thailand,39941, ,secondary,URBAN,Urban Speedway,14.1420,99.5005,90.0000,103.5000,40.0000,63.5000,45.0000,65.7800,D,59.4700,72.0900,3.2200,False,97.8000,137946,0.1380,105061.6900,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3926.0000,3705.0000,Thailand,29557, ,primary,URBAN,Urban Speedway,14.9417,103.1077,90.0000,110.0000,50.0000,60.0000,50.0000,64.6600,D,57.0800,72.2400,3.8700,False,95.7000,198068,0.1980,103809.2200,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3939.0000,3717.0000,Thailand,55709,San Pa Tong-Hang Dong Bypass Road,primary,URBAN,Urban Speedway,18.6060,98.8349,90.0000,103.0000,50.0000,53.0000,50.0000,61.9800,D,57.2100,66.7500,2.4300,False,94.5000,190775,0.1910,101530.0700,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3960.0000,3737.0000,Thailand,27488, ,primary,URBAN,Urban Speedway,15.1934,101.8054,90.0000,103.0000,50.0000,53.0000,47.5000,61.3600,D,56.5600,66.1600,2.4400,False,94.5000,190695,0.1910,100049.8400,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
3983.0000,3760.0000,Thailand,27827, ,primary,URBAN,Urban Speedway,17.3118,102.1725,90.0000,107.0000,50.0000,57.0000,47.5000,62.7800,D,57.3300,68.2300,2.7800,False,95.2000,183248,0.1830,97110.7600,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
4002.0000,3778.0000,Thailand,37475, ,secondary,URBAN,Urban Speedway,16.6863,98.5988,90.0000,99.0000,40.0000,59.0000,35.0000,64.6000,D,57.0500,72.1500,3.8500,False,97.3000,120286,0.1200,95087.7500,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
4047.0000,3820.0000,Thailand,36445,Old Mittraphap Road,secondary,URBAN,Urban Speedway,14.7501,101.5129,90.0000,100.0000,40.0000,60.0000,35.0000,64.7400,D,58.3400,71.1400,3.2700,False,97.4000,117657,0.1180,91490.6700,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
4062.0000,3834.0000,Thailand,41268, ,secondary,URBAN,Urban Speedway,13.6031,99.7618,80.0000,95.0000,40.0000,55.0000,50.0000,62.1000,D,55.3500,68.8500,3.4500,True,96.9000,116299,0.1160,90154.2600,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
4068.0000,3840.0000,Thailand,44785, ,secondary,URBAN,Urban Speedway,16.8907,100.2409,80.0000,98.0000,40.0000,58.0000,62.5000,66.5500,D,57.7200,75.3800,4.5000,False,97.2000,109339,0.1090,89695.6500,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
4073.0000,3845.0000,Thailand,41269, ,secondary,URBAN,Urban Speedway,13.6032,99.7619,90.0000,96.0000,40.0000,56.0000,25.0000,61.8300,D,55.8700,67.7900,3.0400,False,97.0000,115104,0.1150,89227.9100,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
4074.0000,3846.0000,Thailand,50296, ,secondary,URBAN,Urban Speedway,15.0171,101.2121,90.0000,99.5000,40.0000,59.5000,33.7000,63.0300,D,58.0500,68.0100,2.5400,False,97.4000,136955,0.1370,89163.4100,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
4081.0000,3853.0000,Thailand,52836, ,secondary,URBAN,Urban Speedway,16.6446,102.3832,90.0000,99.0000,40.0000,59.0000,32.5000,65.4000,D,59.6600,71.1400,2.9300,False,97.3000,108023,0.1080,88254.0800,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
4102.0000,3872.0000,Thailand,39503, ,secondary,URBAN,Urban Speedway,18.2151,99.3937,80.0000,95.0000,40.0000,55.0000,45.0000,61.0800,D,55.5100,66.6500,2.8400,True,96.9000,111769,0.1120,85646.7400,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
4113.0000,3883.0000,Thailand,43404, ,secondary,URBAN,Urban Speedway,15.3533,100.0391,90.0000,103.5000,40.0000,63.5000,41.4000,64.7400,D,59.0300,70.4500,2.9100,False,97.8000,115869,0.1160,84452.6200,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
4115.0000,3885.0000,Thailand,45701, ,secondary,URBAN,Urban Speedway,13.5930,100.3441,80.0000,92.0000,40.0000,52.0000,42.5000,60.4100,D,53.2500,67.5700,3.6500,True,96.4000,105672,0.1060,84267.9400,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
4137.0000,3907.0000,Thailand,20139, ,primary,URBAN,Urban Speedway,7.3966,99.6545,90.0000,103.0000,50.0000,53.0000,42.5000,60.4000,D,53.2500,67.5500,3.6500,True,94.5000,156332,0.1560,82107.1400,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
4160.0000,3929.0000,Thailand,44793, ,secondary,URBAN,Urban Speedway,16.8907,100.2410,80.0000,94.0000,40.0000,54.0000,50.0000,63.5100,D,56.3700,70.6500,3.6400,False,96.7000,97735,0.0980,80242.2000,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
4161.0000,3930.0000,Thailand,40275, ,secondary,URBAN,Urban Speedway,16.4166,99.5436,80.0000,92.5000,40.0000,52.5000,47.6000,60.6000,D,55.9400,65.2600,2.3800,True,96.5000,103516,0.1040,79873.4600,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
4182.0000,3950.0000,Thailand,33979,Khotchaseni Road,trunk,URBAN,Urban Speedway,15.6128,101.0604,90.0000,111.0000,60.0000,51.0000,66.7000,61.0600,D,55.5600,66.5600,2.8100,True,91.5000,191624,0.1920,77959.3200,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
4184.0000,3952.0000,Thailand,29574, ,primary,URBAN,Urban Speedway,15.0273,103.1099,90.0000,108.0000,50.0000,58.0000,48.3000,63.9300,D,56.3800,71.4800,3.8500,False,95.4000,144782,0.1450,77839.7800,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
4187.0000,3955.0000,Thailand,53555, ,secondary,URBAN,Urban Speedway,15.0511,103.0869,90.0000,93.0000,40.0000,53.0000,20.0000,60.2800,D,54.5900,65.9700,2.9000,True,96.6000,98771,0.0990,77467.4500,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
4192.0000,3960.0000,Thailand,43647, ,secondary,URBAN,Urban Speedway,19.6879,100.1390,90.0000,100.0000,40.0000,60.0000,35.0000,64.6300,D,60.2300,69.0300,2.2400,False,97.4000,99741,0.1000,77198.9200,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
4200.0000,3967.0000,Thailand,42259, ,secondary,URBAN,Urban Speedway,8.4346,99.8787,90.0000,95.0000,40.0000,55.0000,25.0000,61.6700,D,56.0800,67.2600,2.8500,False,96.9000,96637,0.0970,76092.1300,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
4204.0000,3971.0000,Thailand,45192, ,secondary,URBAN,Urban Speedway,17.7063,100.3349,90.0000,101.0000,40.0000,61.0000,37.5000,64.6600,D,54.7900,74.5300,5.0400,True,97.5000,100791,0.1010,75896.8400,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
4208.0000,3975.0000,Thailand,34002,Khotchaseni Road,trunk,URBAN,Urban Speedway,15.6128,101.0606,90.0000,113.0000,60.0000,53.0000,67.5000,61.9100,D,55.9100,67.9100,3.0600,True,92.0000,185793,0.1860,75587.0600,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
4235.0000,4000.0000,Thailand,21964, ,primary,URBAN,Urban Speedway,8.3391,100.1662,90.0000,103.0000,50.0000,53.0000,40.0000,60.1200,D,55.2800,64.9600,2.4700,True,94.5000,139006,0.1390,72892.5000,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
4239.0000,4004.0000,Thailand,21520, ,primary,URBAN,Urban Speedway,15.4010,100.0291,90.0000,112.0000,50.0000,62.0000,60.0000,66.5200,D,60.3700,72.6700,3.1400,False,96.0000,133172,0.1330,72612.8700,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
4250.0000,4015.0000,Thailand,52837, ,secondary,URBAN,Urban Speedway,16.6447,102.3833,80.0000,102.0000,40.0000,62.0000,63.3000,66.8800,D,61.9100,71.8500,2.5400,False,97.6000,87836,0.0880,71761.4400,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
4308.0000,4069.0000,Thailand,26335, ,primary,URBAN,Urban Speedway,12.7182,100.9942,90.0000,104.0000,50.0000,54.0000,42.5000,61.1100,D,55.5900,66.6300,2.8200,True,94.7000,125078,0.1250,66886.6300,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
4317.0000,4078.0000,Thailand,26334, ,primary,URBAN,Urban Speedway,12.7181,100.9941,90.0000,103.0000,50.0000,53.0000,38.3000,60.2100,D,53.9800,66.4400,3.1800,True,94.5000,123310,0.1230,65941.1800,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
4319.0000,4080.0000,Thailand,22950, ,primary,URBAN,Urban Speedway,16.4906,100.4670,90.0000,106.0000,50.0000,56.0000,42.6000,61.5300,D,56.7200,66.3400,2.4600,False,95.0000,125385,0.1250,65543.6500,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
4328.0000,4089.0000,Thailand,28347, ,primary,URBAN,Urban Speedway,15.2498,102.4206,90.0000,102.0000,50.0000,52.0000,42.5000,60.3200,D,53.9000,66.7400,3.2700,True,94.2000,122244,0.1220,64782.1900,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
4343.0000,4102.0000,Thailand,40287, ,secondary,URBAN,Urban Speedway,16.2025,99.7670,90.0000,95.0000,40.0000,55.0000,24.1000,60.3300,D,54.9000,65.7600,2.7700,True,96.9000,83917,0.0840,63333.5800,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
4350.0000,4109.0000,Thailand,19991, ,primary,URBAN,Urban Speedway,16.4868,99.6369,90.0000,109.0000,50.0000,59.0000,62.5000,65.8900,D,59.7500,72.0300,3.1300,False,95.6000,115537,0.1160,62553.8700,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
4359.0000,4117.0000,Thailand,21605, ,primary,URBAN,Urban Speedway,15.4140,100.0675,90.0000,111.0000,50.0000,61.0000,65.0000,65.9400,D,60.0900,71.7900,2.9800,False,95.9000,117681,0.1180,61969.9800,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
4375.0000,4130.0000,Thailand,21591, ,primary,URBAN,Urban Speedway,14.4973,100.0540,90.0000,104.0000,50.0000,54.0000,42.5000,60.5500,D,55.1300,65.9700,2.7700,True,94.7000,114596,0.1150,61085.2900,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
4399.0000,4154.0000,Thailand,43418, ,secondary,URBAN,Urban Speedway,20.2841,100.0787,80.0000,95.0000,40.0000,55.0000,50.0000,62.1000,D,55.0600,69.1400,3.5900,False,96.9000,74293,0.0740,58822.6400,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
4413.0000,4168.0000,Thailand,19835, ,primary,URBAN,Urban Speedway,16.4778,99.5842,90.0000,109.0000,50.0000,59.0000,60.0000,65.2900,D,58.3100,72.2700,3.5600,False,95.6000,107670,0.1080,57793.8800,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
4428.0000,4183.0000,Thailand,55714,San Pa Tong-Hang Dong Bypass Road,primary,URBAN,Urban Speedway,18.6058,98.8350,90.0000,104.0000,50.0000,54.0000,52.5000,62.0600,D,56.7100,67.4100,2.7300,False,94.7000,106051,0.1060,56500.2700,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
